charge	stahlsorte	kundennr	Schmelzdatum	01ist	02ist	03ist	04ist	05ist	06ist	07ist	08ist	09ist	10ist	11ist	12ist	13ist	14ist	15ist	16ist	17ist	18ist	19ist	20ist	21ist	22ist	23ist	24ist	25ist	26ist	27ist	28ist	29ist	30ist	31ist	32ist	33ist
488516	610865	215758	"2015-05-24"	0.00000	0.00000	0.47280	0.00630	0.00611	0.02200	0.0002	0.00330	0.00105	0.00280	0.0090	0.00000	0.00120	0.00000	0.0044	0.01820	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17370	0.5070	0.00000
488514	610865	473364	"2015-05-24"	0.00000	0.00000	0.46320	0.00603	0.00611	0.02200	0.0002	0.00440	0.00112	0.00280	0.0090	0.00000	0.00120	0.00000	0.0035	0.01950	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.5140	0.00000
488510	610865	472580	"2015-05-24"	0.00000	0.00000	0.47040	0.00675	0.00650	0.04180	0.0002	0.00330	0.00091	0.00280	0.0080	0.00000	0.00120	0.00000	0.0049	0.01560	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17550	0.5140	0.00000
488507	610865	188803	"2015-05-24"	0.00000	0.00000	0.46160	0.00594	0.00494	0.03190	0.0002	0.00440	0.00091	0.00140	0.0090	0.00000	0.00120	0.00000	0.0050	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.5020	0.00000
488504	610865	472580	"2015-05-24"	0.00000	0.00000	0.45040	0.00657	0.00728	0.02530	0.0002	0.00440	0.00112	0.00140	0.0090	0.00000	0.00120	0.00000	0.0055	0.01820	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.4960	0.00000
488493	550463	469377	"2015-05-24"	0.00000	0.00000	0.70160	0.00738	0.01404	0.03740	0.0002	0.00660	0.00168	0.00280	0.0130	0.00000	0.00120	0.00000	0.0041	0.02210	0.00140	0.00120	0.00054	0.00060	0.04480	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20250	0.7590	0.00000
488561	518955	369305	"2015-05-25"	0.00000	0.00000	0.06640	0.00576	0.02249	0.13090	0.0002	0.01430	0.00147	0.00420	0.0380	0.00000	0.00120	0.00000	0.0034	0.04940	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02790	0.6020	0.00000
488577	488557	89154	"2015-05-25"	0.00000	0.00000	0.08720	0.01125	0.02171	0.05280	0.0002	0.00880	0.00203	0.00280	0.0350	0.00000	0.00120	0.00000	0.0052	0.03640	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15210	0.6750	0.00000
488579	488557	89154	"2015-05-25"	0.00000	0.00000	0.08000	0.00873	0.02379	0.05280	0.0002	0.00770	0.00147	0.00280	0.0340	0.00000	0.00120	0.00000	0.0032	0.02210	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6480	0.00000
488582	488557	89154	"2015-05-25"	0.00000	0.00000	0.08640	0.01170	0.01599	0.07150	0.0002	0.00990	0.00182	0.00280	0.0300	0.00000	0.00120	0.00000	0.0036	0.02470	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15840	0.6610	0.00000
484749	518955	369305	"2015-05-25"	0.00000	0.00000	0.06480	0.00459	0.01885	0.13970	0.0002	0.01210	0.00196	0.00560	0.0530	0.00000	0.00120	0.00000	0.0052	0.04810	0.00140	0.00120	0.00207	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02340	0.5960	0.00000
484748	518955	369305	"2015-05-25"	0.00000	0.00000	0.07040	0.00504	0.01638	0.13530	0.0002	0.00880	0.00147	0.00420	0.0420	0.00000	0.00120	0.00000	0.0036	0.04030	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01980	0.6090	0.00000
488540	539355	115615	"2015-05-25"	0.00000	0.00000	0.37520	0.00576	0.01248	0.03300	0.0002	0.00440	0.00112	0.00280	0.0100	0.00000	0.00120	0.00000	0.0036	0.02340	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18360	0.6630	0.00000
488549	518955	369305	"2015-05-25"	0.00000	0.00000	0.06240	0.00405	0.01469	0.13530	0.0002	0.00770	0.00105	0.00420	0.0300	0.00000	0.00120	0.00000	0.0066	0.03120	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01710	0.5810	0.00000
488557	518955	369305	"2015-05-25"	0.00000	0.00000	0.06880	0.00459	0.02002	0.13200	0.0002	0.01650	0.00210	0.00560	0.0540	0.00000	0.00120	0.00000	0.0039	0.06240	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02610	0.6120	0.00000
488559	518955	369305	"2015-05-25"	0.00000	0.00000	0.06880	0.00504	0.02483	0.13310	0.0002	0.01540	0.00231	0.00560	0.0590	0.00000	0.00360	0.00000	0.0043	0.04940	0.00140	0.00120	0.00252	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02430	0.6120	0.00000
488575	488557	89154	"2015-05-25"	0.00000	0.00000	0.09040	0.01107	0.01794	0.05720	0.0002	0.00770	0.00154	0.00280	0.0180	0.00000	0.00120	0.00000	0.0061	0.02470	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.6480	0.00000
488546	518955	369305	"2015-05-25"	0.00000	0.00000	0.06560	0.00549	0.01651	0.14080	0.0002	0.01210	0.00119	0.00420	0.0440	0.00000	0.00120	0.00000	0.0034	0.04810	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01890	0.5920	0.00000
488551	518955	369305	"2015-05-25"	0.00000	0.00000	0.07040	0.00504	0.01638	0.13530	0.0002	0.00880	0.00147	0.00420	0.0420	0.00000	0.00120	0.00000	0.0036	0.04030	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01980	0.6090	0.00000
488555	518955	369305	"2015-05-25"	0.00000	0.00000	0.06240	0.00441	0.02002	0.14190	0.0002	0.01320	0.00217	0.00560	0.0570	0.00000	0.00120	0.00000	0.0060	0.05200	0.00140	0.00120	0.00243	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02520	0.5900	0.00000
488633	548753	98860	"2015-05-26"	0.00000	0.00000	0.49120	0.00612	0.01326	0.08690	0.0002	0.00770	0.00126	0.00280	0.0210	0.00000	0.00120	0.00000	0.0043	0.03510	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17010	0.6650	0.00000
488630	548753	98860	"2015-05-26"	0.00000	0.00000	0.48640	0.00783	0.01144	0.04400	0.0002	0.00550	0.00147	0.00420	0.0710	0.00000	0.00120	0.00000	0.0048	0.02470	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6600	0.00000
488628	548753	98860	"2015-05-26"	0.00000	0.00000	0.49360	0.00873	0.01131	0.03740	0.0002	0.00330	0.00091	0.00280	0.0110	0.00000	0.00120	0.00000	0.0043	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6590	0.00000
484815	548753	98860	"2015-05-26"	0.00000	0.00000	0.48640	0.00783	0.01144	0.04400	0.0002	0.00550	0.00147	0.00420	0.0710	0.00000	0.00120	0.00000	0.0048	0.02470	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6600	0.00000
488636	548753	98860	"2015-05-26"	0.00000	0.00000	0.48320	0.00855	0.01508	0.06050	0.0002	0.00770	0.00119	0.00280	0.0260	0.00000	0.00120	0.00000	0.0044	0.03250	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.6450	0.00000
484814	548753	98860	"2015-05-26"	0.00000	0.00000	0.49360	0.00873	0.01131	0.03740	0.0002	0.00330	0.00091	0.00280	0.0110	0.00000	0.00120	0.00000	0.0043	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6590	0.00000
488617	536855	189588	"2015-05-26"	0.00000	0.00000	0.09120	0.00747	0.00793	0.03410	0.0002	0.00440	0.00098	0.00280	0.0080	0.00000	0.00120	0.00000	0.0021	0.01560	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18630	0.9850	0.00000
488649	549358	138921	"2015-05-27"	0.00000	0.00000	0.57040	0.00747	0.01300	0.04950	0.0002	0.00550	0.00112	0.00280	0.0260	0.00000	0.00120	0.00000	0.0031	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.5720	0.00000
488659	535553	189588	"2015-05-27"	0.00000	0.00000	0.09200	0.01107	0.00923	0.03300	0.0003	0.00330	0.00119	0.00420	0.0100	0.00000	0.00240	0.00000	0.0063	0.01690	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.25380	1.6500	0.00000
488655	549155	98860	"2015-05-27"	0.00000	0.00000	0.56240	0.00864	0.01196	0.03520	0.0002	0.00440	0.00077	0.00280	0.0100	0.00000	0.00120	0.00000	0.0031	0.01820	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15210	0.6620	0.00000
488653	549155	98860	"2015-05-27"	0.00000	0.00000	0.56320	0.00954	0.01313	0.04950	0.0002	0.00550	0.00091	0.00280	0.0120	0.00000	0.00120	0.00000	0.0051	0.02730	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16110	0.6620	0.00000
488651	549155	98860	"2015-05-27"	0.00000	0.00000	0.54960	0.01233	0.04719	0.04400	0.0002	0.00440	0.00098	0.00280	0.0120	0.00000	0.00120	0.00000	0.0051	0.02470	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6340	0.00000
488644	548753	98860	"2015-05-27"	0.00000	0.00000	0.48640	0.00738	0.01391	0.03300	0.0002	0.00550	0.00098	0.00280	0.0110	0.00000	0.00120	0.00000	0.0044	0.01950	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6550	0.00000
488641	548753	98860	"2015-05-27"	0.00000	0.00000	0.48960	0.00720	0.00897	0.03960	0.0002	0.00440	0.00084	0.00280	0.0110	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.6640	0.00000
488638	548753	211872	"2015-05-27"	0.00000	0.00000	0.48320	0.00747	0.01066	0.04730	0.0002	0.00660	0.00147	0.00280	0.0160	0.00000	0.00120	0.00000	0.0032	0.02600	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6490	0.00000
484849	549153	98860	"2015-05-27"	0.00000	0.00000	0.56240	0.00864	0.01196	0.03520	0.0002	0.00440	0.00077	0.00280	0.0100	0.00000	0.00120	0.00000	0.0031	0.01820	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15210	0.6620	0.00000
484848	549155	98860	"2015-05-27"	0.00000	0.00000	0.56320	0.00954	0.01313	0.04950	0.0002	0.00550	0.00091	0.00280	0.0120	0.00000	0.00120	0.00000	0.0051	0.02730	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16110	0.6620	0.00000
484845	549155	98860	"2015-05-27"	0.00000	0.00000	0.55920	0.01035	0.02327	0.04840	0.0002	0.00550	0.00091	0.00280	0.0120	0.00000	0.00120	0.00000	0.0051	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.6540	0.00000
484844	549155	98860	"2015-05-27"	0.00000	0.00000	0.54960	0.01233	0.04719	0.04400	0.0002	0.00440	0.00098	0.00280	0.0120	0.00000	0.00120	0.00000	0.0051	0.02470	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6340	0.00000
484841	549155	98860	"2015-05-27"	0.00000	0.00000	0.55600	0.01080	0.03692	0.04620	0.0002	0.00440	0.00098	0.00280	0.0160	0.00000	0.00120	0.00000	0.0045	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.6150	0.00000
484839	549358	138921	"2015-05-27"	0.00000	0.00000	0.57040	0.00747	0.01300	0.04950	0.0002	0.00550	0.00112	0.00280	0.0260	0.00000	0.00120	0.00000	0.0031	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.5720	0.00000
484832	549358	138921	"2015-05-27"	0.00000	0.00000	0.57040	0.00747	0.01300	0.04950	0.0002	0.00550	0.00112	0.00280	0.0260	0.00000	0.00120	0.00000	0.0031	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.5720	0.00000
484830	548753	98860	"2015-05-27"	0.00000	0.00000	0.48640	0.00738	0.01391	0.03300	0.0002	0.00550	0.00098	0.00280	0.0110	0.00000	0.00120	0.00000	0.0044	0.01950	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6550	0.00000
484821	548753	211872	"2015-05-27"	0.00000	0.00000	0.48320	0.00747	0.01066	0.04730	0.0002	0.00660	0.00147	0.00280	0.0160	0.00000	0.00120	0.00000	0.0032	0.02600	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6490	0.00000
484858	535553	189588	"2015-05-27"	0.00000	0.00000	0.09200	0.01107	0.00923	0.03300	0.0003	0.00330	0.00119	0.00420	0.0100	0.00000	0.00240	0.00000	0.0063	0.01690	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.25380	1.6500	0.00000
488663	488555	211872	"2015-05-28"	0.00000	0.00000	0.03200	0.01566	0.04199	0.06160	0.0002	0.00330	0.00077	0.00420	0.0090	0.00000	0.00120	0.00000	0.0037	0.01560	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07200	0.3980	0.00000
484870	488555	211872	"2015-05-28"	0.00000	0.00000	0.03200	0.01566	0.04199	0.06160	0.0002	0.00330	0.00077	0.00420	0.0090	0.00000	0.00120	0.00000	0.0037	0.01560	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07200	0.3980	0.00000
484871	488555	211872	"2015-05-28"	0.00000	0.00000	0.03040	0.01395	0.02925	0.04620	0.0002	0.00330	0.00063	0.00280	0.0080	0.00000	0.00120	0.00000	0.0030	0.01560	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07920	0.3940	0.00000
488672	488555	211872	"2015-05-28"	0.00000	0.00000	0.03200	0.00756	0.02548	0.07810	0.0002	0.01320	0.00077	0.00420	0.0240	0.00000	0.00120	0.00000	0.0047	0.05200	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.07470	0.3890	0.00000
488670	488555	138921	"2015-05-28"	0.00000	0.00000	0.03600	0.01071	0.01937	0.07260	0.0002	0.01210	0.00084	0.00420	0.0220	0.00000	0.00120	0.00000	0.0028	0.05590	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.07650	0.3900	0.00000
488667	488555	138921	"2015-05-28"	0.00000	0.00000	0.02560	0.00702	0.01638	0.03410	0.0002	0.00330	0.00077	0.00280	0.0080	0.00000	0.00120	0.00000	0.0025	0.01430	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.08910	0.3790	0.00000
488665	488555	211872	"2015-05-28"	0.00000	0.00000	0.02960	0.01323	0.02392	0.03960	0.0002	0.00330	0.00063	0.00280	0.0080	0.00000	0.00120	0.00000	0.0028	0.01560	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.08280	0.3920	0.00000
488661	488555	211872	"2015-05-28"	0.00000	0.00000	0.03840	0.01305	0.02015	0.03630	0.0002	0.00330	0.00112	0.00140	0.0080	0.00000	0.00120	0.00000	0.0025	0.01430	0.00140	0.00120	0.00081	0.00060	0.00160	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.06030	0.3820	0.00000
485073	488557	89154	"2015-05-30"	0.00000	0.00000	0.08880	0.00702	0.02171	0.05280	0.0002	0.00770	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0046	0.04030	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.7280	0.00000
485294	488557	89154	"2015-05-30"	0.00000	0.00000	0.09120	0.01080	0.02119	0.08470	0.0002	0.01430	0.00112	0.00420	0.0150	0.00000	0.00120	0.00000	0.0029	0.03120	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6880	0.00000
488726	488557	89154	"2015-05-30"	0.00000	0.00000	0.09360	0.01458	0.02951	0.13860	0.0002	0.02530	0.00140	0.00420	0.0220	0.00000	0.00120	0.00000	0.0024	0.06110	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.6730	0.00000
488728	488557	89154	"2015-05-30"	0.00000	0.00000	0.09520	0.01215	0.02548	0.10450	0.0003	0.01870	0.00140	0.00560	0.0290	0.00000	0.00120	0.00000	0.0037	0.08450	0.00140	0.00120	0.00198	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.7100	0.00000
488731	488557	89154	"2015-05-30"	0.00000	0.00000	0.08560	0.00765	0.01547	0.03410	0.0003	0.00440	0.00126	0.00280	0.0090	0.00000	0.00120	0.00000	0.0035	0.01690	0.00140	0.00240	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6840	0.00000
488733	488557	89154	"2015-05-30"	0.00000	0.00000	0.09040	0.01233	0.01521	0.03520	0.0003	0.00330	0.00105	0.00280	0.0100	0.00000	0.00120	0.00000	0.0020	0.01690	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6660	0.00000
488735	488557	89154	"2015-05-30"	0.00000	0.00000	0.08800	0.01287	0.01417	0.03630	0.0003	0.00330	0.00112	0.00280	0.0090	0.00000	0.00120	0.00000	0.0028	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6680	0.00000
488751	488557	89154	"2015-05-30"	0.00000	0.00000	0.08560	0.00684	0.02535	0.07480	0.0002	0.01430	0.00203	0.00420	0.0220	0.00000	0.00120	0.00000	0.0048	0.04810	0.00140	0.00120	0.00108	0.00060	0.00160	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17820	0.6560	0.00000
488754	488557	89154	"2015-05-30"	0.00000	0.00000	0.09120	0.01080	0.02119	0.08470	0.0002	0.01430	0.00112	0.00420	0.0150	0.00000	0.00120	0.00000	0.0029	0.03120	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6880	0.00000
488757	488557	89154	"2015-05-30"	0.00000	0.00000	0.08880	0.00702	0.02171	0.05280	0.0002	0.00770	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0046	0.04030	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.7280	0.00000
488759	488557	89154	"2015-05-30"	0.00000	0.00000	0.09200	0.00945	0.02769	0.06600	0.0002	0.00770	0.00140	0.00280	0.0190	0.00000	0.00120	0.00000	0.0039	0.04290	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.6940	0.00000
488761	488557	89154	"2015-05-30"	0.00000	0.00000	0.08880	0.01188	0.03003	0.07810	0.0002	0.00880	0.00133	0.00420	0.0280	0.00000	0.00120	0.00000	0.0034	0.03900	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.7060	0.00000
488764	488557	89154	"2015-05-30"	0.00000	0.00000	0.09040	0.01755	0.02496	0.15290	0.0002	0.02970	0.00147	0.00420	0.0280	0.00000	0.00120	0.00000	0.0029	0.05200	0.00140	0.00120	0.00333	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.6900	0.00000
488766	488557	89154	"2015-05-30"	0.00000	0.00000	0.08720	0.01350	0.02496	0.09680	0.0002	0.00880	0.00133	0.00420	0.0330	0.00000	0.00120	0.00000	0.0037	0.04420	0.00140	0.00120	0.00567	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.6730	0.00000
488772	488557	89154	"2015-05-30"	0.00000	0.00000	0.08880	0.01332	0.02548	0.09130	0.0002	0.00990	0.00133	0.00420	0.0230	0.00000	0.00120	0.00000	0.0032	0.04160	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.6870	0.00000
488774	488557	89154	"2015-05-30"	0.00000	0.00000	0.08560	0.01800	0.03211	0.11770	0.0002	0.01210	0.00175	0.00560	0.0530	0.00000	0.00120	0.00000	0.0039	0.06110	0.00140	0.00120	0.00819	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.7000	0.00000
484989	488557	89154	"2015-05-30"	0.00000	0.00000	0.09200	0.00945	0.02769	0.06600	0.0002	0.00770	0.00140	0.00280	0.0190	0.00000	0.00120	0.00000	0.0039	0.04290	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.6940	0.00000
484972	488557	89154	"2015-05-30"	0.00000	0.00000	0.09120	0.00864	0.02587	0.06160	0.0002	0.00770	0.00140	0.00280	0.0200	0.00000	0.00120	0.00000	0.0041	0.04160	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.7040	0.00000
484971	488557	89154	"2015-05-30"	0.00000	0.00000	0.08880	0.00702	0.02171	0.05280	0.0002	0.00770	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0046	0.04030	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.7280	0.00000
484970	488557	89154	"2015-05-30"	0.00000	0.00000	0.08960	0.00810	0.02145	0.06270	0.0002	0.00990	0.00140	0.00280	0.0190	0.00000	0.00120	0.00000	0.0040	0.03770	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.7160	0.00000
484969	488557	89154	"2015-05-30"	0.00000	0.00000	0.09120	0.01080	0.02119	0.08470	0.0002	0.01430	0.00112	0.00420	0.0150	0.00000	0.00120	0.00000	0.0029	0.03120	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6880	0.00000
484928	488557	89154	"2015-05-30"	0.00000	0.00000	0.09360	0.01458	0.02951	0.13860	0.0002	0.02530	0.00140	0.00420	0.0220	0.00000	0.00120	0.00000	0.0024	0.06110	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.6730	0.00000
