,Weight with Label,Pressure_2_Integral,ActTimPlst[1],Temperature_1_YMax,CycleTime,Pressure_2_YMax,ActVolCsh[1],Pressure_1_TimeatYMin,FlowPipeIn,ActTimXfr[1],ActVolXfr[1],Pressure_2_TimeatYMax,"ActTmpBrlZn[1,2]",Pressure_1_TimeatYMax,Pressure_1_YMax,Temperature_1_Integral,Pressure_1_YMin,TemperatureMaterial,Temperature_1_TimeatYMin,TemperaturePipeIn,ActPrsMachSpecMax[1],Pressure_2_TimeatYMin,Temperature_1_TimeatYMax,Pressure_2_YMin,SetTimInjCool[1],ActVolDcmpPst[1],ActVolPlst[1],trialHasPassedDropTest
986,365.7,1054.89,2.96,135.0,9.549,661.2,16.2,5.857,266.7,0.381,40.2,0.8,259.6,1.001,335.433963,717.1,-2.04506,32.79,0.701,21.8,1477.2,5.857,2.2,-2.3,4.0,574.6,563.1,0
987,365.8,1058.56,2.92,135.3,9.539,662.7,16.0,5.857,266.4,0.381,40.2,0.8,259.6,0.985,336.906711,717.7,-2.070908,32.97,0.667,21.9,1479.3,5.857,2.1,-2.2,4.0,574.8,563.1,0
988,365.8,1058.1,2.93,135.0,10.019,664.5,15.3,5.857,266.9,0.382,40.0,0.8,259.6,0.985,339.262904,717.2,-2.041312,33.09,0.7340000000000001,21.9,1479.3,5.857,2.3,-2.6,4.0,574.9,563.0,0
989,365.5,1055.21,2.94,135.4,10.039,663.0,15.6,5.857,266.3,0.381,40.1,0.8,259.6,0.985,337.40231800000004,718.5,-2.083295,32.98,0.7170000000000001,22.0,1478.1,0.41700000000000004,2.0,-0.6,4.0,575.1,563.1,0
990,365.8,1056.13,2.93,135.0,10.029,663.5,15.8,5.857,266.7,0.382,40.1,0.8,259.6,0.985,337.137004,717.2,-2.116707,33.07,0.701,22.0,1478.2,5.857,2.1,-2.1,4.0,574.9,563.1,0
991,365.6,1056.2,2.94,135.2,10.029,663.1,15.6,5.857,267.0,0.381,40.2,0.8,259.6,0.985,337.4804,717.7,-2.080145,33.0,0.7290000000000001,22.0,1479.9,5.857,2.3,-2.6,4.0,574.4,563.2,0
992,365.5,1061.33,2.93,134.7,11.379000000000001,665.5,15.2,5.857,266.2,0.382,40.0,0.8,259.6,0.985,341.42454100000003,715.7,-1.9973889999999999,33.05,0.718,22.0,1479.9,5.857,2.1,-2.5,4.0,574.9,563.1,0
993,366.0,1061.16,2.93,134.9,10.029,665.5,15.2,5.857,266.8,0.382,40.0,0.8,259.6,0.985,341.853606,716.7,-2.0534220000000003,33.0,0.72,22.0,1479.2,5.857,2.3,-2.3,4.0,575.0,563.1,0
994,365.9,1058.75,2.93,135.1,10.039,663.7,16.0,5.857,266.5,0.381,40.2,0.8,259.6,0.985,339.499848,717.2,-2.045232,33.08,0.672,22.0,1476.9,5.857,2.2,-1.9,4.0,574.9,563.1,0
995,365.6,1057.6,2.94,135.4,10.039,663.2,15.0,5.857,266.5,0.381,40.0,0.8,259.6,0.9840000000000001,342.07608700000003,719.0,-2.085692,33.08,0.701,22.0,1478.6,0.284,2.3,-0.3,4.0,574.9,563.0,0
996,365.7,1059.66,2.94,135.2,10.039,665.2,14.7,5.857,266.5,0.38,40.1,0.8,259.6,0.9840000000000001,346.236371,718.4,-2.039456,33.08,0.684,22.0,1479.8,5.857,2.0,-2.9,4.0,574.8,563.0,0
997,365.7,1060.4,2.93,135.2,10.039,664.3,15.0,5.857,266.5,0.38,40.1,0.8,259.6,0.9840000000000001,345.16812200000004,718.2,-2.050752,33.08,0.701,22.0,1477.2,5.857,2.2,-2.4,4.0,574.8,563.1,0
998,365.4,1068.0,2.93,135.0,10.039,662.9,15.5,5.857,266.5,0.38,40.1,0.8,259.6,0.9840000000000001,344.856802,717.5,-2.0363569999999998,33.08,0.684,22.0,1477.4,5.857,2.1,-1.2,4.0,575.0,563.1,0
999,365.6,1069.72,2.93,135.4,10.039,665.0,14.5,5.857,266.5,0.38,40.0,0.8,259.6,0.9840000000000001,349.65211400000004,719.4,-2.009084,33.08,0.718,22.0,1478.4,5.857,2.0,-3.1,4.0,574.8,563.1,0
1000,365.4,1070.06,2.93,136.0,10.039,666.7,13.9,5.857,266.5,0.379,40.0,0.8,259.6,0.968,355.122554,721.6,-2.023766,33.08,0.718,22.0,1481.7,5.857,2.1,-2.1,4.0,574.9,563.2,0
1001,365.5,1068.01,2.92,135.5,10.039,665.1,14.6,5.857,266.5,0.379,40.1,0.8,259.6,0.968,352.264755,720.5,-1.9762259999999998,33.08,0.672,22.0,1478.7,5.857,2.3,-2.2,4.0,574.8,563.0,0
1002,365.9,1070.59,2.94,135.6,10.039,663.4,14.4,5.857,266.5,0.37799999999999995,40.1,0.8,259.6,0.968,352.688108,720.3,-2.011593,33.08,0.718,22.0,1480.1,5.857,2.1,-2.0,4.0,574.8,563.1,0
1003,365.35,1071.89,2.93,135.7,10.019,663.0,14.8,5.857,62.9,0.379,40.0,0.8,259.6,0.9840000000000001,350.224735,720.3,-2.010383,33.48,0.7340000000000001,18.5,1475.6,5.857,2.3,-1.2,4.0,574.9,563.2,0
1004,365.6,1070.87,2.93,135.8,10.019,664.5,13.6,5.857,62.9,0.37799999999999995,40.0,0.8,260.2,0.968,359.564042,721.8,-2.021404,33.48,0.7340000000000001,18.5,1480.7,5.857,2.3,-2.3,4.0,574.9,563.1,0
1005,365.5,1078.11,2.94,135.7,10.019,666.6,13.6,5.857,62.9,0.377,40.2,0.8,260.2,0.968,358.401263,721.1,-1.9426009999999998,33.48,0.634,18.5,1484.5,5.857,2.0,-1.1,4.0,574.9,563.1,0
1006,365.5,1075.41,2.92,135.0,10.019,668.0,13.7,5.857,62.9,0.379,39.9,0.8,260.2,0.968,358.041558,718.3,-1.9898810000000002,33.48,0.7170000000000001,18.5,1480.1,0.083,2.2,-0.2,4.0,574.8,563.1,0
1007,365.6,1070.91,2.94,135.3,10.019,662.3,15.1,5.857,62.9,0.379,40.1,0.8,260.2,0.9840000000000001,347.131974,719.2,-2.006407,33.48,0.693,18.5,1477.0,5.857,2.1,-2.3,4.0,574.8,563.1,0
1008,365.7,1067.44,2.92,135.5,10.019,665.2,14.7,5.857,62.9,0.379,40.0,0.8,260.2,0.968,352.621552,720.0,-1.9816779999999998,33.48,0.7340000000000001,18.5,1478.9,0.067,2.2,-1.0,4.0,574.7,563.1,0
1009,365.8,1067.47,2.92,135.3,10.019,665.2,14.5,5.857,62.9,0.38,40.0,0.8,260.2,0.968,350.73567099999997,719.5,-2.037138,33.48,0.701,18.5,1479.0,0.033,2.2,-1.3,4.0,574.8,563.1,0
1024,361.0,1002.06,2.89,137.2,10.749,641.2,24.8,6.007000000000001,61.3,0.531,55.1,1.0,260.8,1.902,237.46966099999997,744.3,-2.220116,32.55,0.884,18.2,1426.7,6.007000000000001,2.6,-0.5,4.0,574.8,563.1,0
1025,361.0,998.29,2.89,137.2,10.179,641.2,24.5,6.007000000000001,63.1,0.531,55.1,1.0,260.8,1.886,236.406386,743.5,-2.192338,32.63,0.884,18.1,1427.5,6.007000000000001,2.5,-3.4,4.0,574.8,563.1,0
1026,360.6,1004.53,2.89,137.6,10.739,642.9,24.9,6.007000000000001,62.6,0.531,55.1,1.0,260.8,1.902,237.99179500000002,746.1,-1.326834,32.71,0.847,18.1,1427.0,6.007000000000001,2.5,-1.8,4.0,574.9,563.1,0
1027,360.7,1002.66,2.9,137.4,10.179,644.6,24.9,6.007000000000001,63.5,0.531,55.1,1.0,260.8,2.053,235.06592200000003,745.0,-2.124279,32.62,0.818,18.0,1428.6,6.007000000000001,2.3,-2.0,4.0,574.9,563.1,0
1028,360.7,1002.84,2.91,137.5,10.739,644.3,24.7,6.007000000000001,62.9,0.531,55.1,1.0,260.8,1.886,237.16259399999998,746.6,-2.108488,32.74,0.9009999999999999,18.0,1427.5,6.007000000000001,2.5,-1.9,4.0,574.9,563.0,0
1029,360.6,1002.19,2.89,137.5,10.739,642.5,24.8,6.007000000000001,63.6,0.531,55.1,1.0,260.8,1.902,236.92565699999997,746.6,-2.132229,32.55,0.851,18.0,1427.6,6.007000000000001,2.4,-1.9,4.0,574.9,563.1,0
1030,360.8,1004.91,2.89,137.8,10.179,645.0,25.1,6.007000000000001,63.1,0.531,55.1,1.0,260.8,1.886,237.622109,747.6,-2.204677,32.31,0.9009999999999999,18.0,1428.8,6.007000000000001,2.6,-2.0,4.0,574.9,563.1,0
1031,360.7,1004.28,2.88,137.6,10.179,643.3,24.9,6.007000000000001,63.6,0.531,55.0,1.0,260.2,1.883,238.57170699999998,747.6,-2.157353,32.3,0.818,18.0,1427.9,6.007000000000001,2.5,-2.2,4.0,574.9,563.1,0
1032,360.7,1001.64,2.9,137.3,10.179,644.9,24.4,6.007000000000001,62.7,0.53,55.2,1.0,260.2,2.069,239.02671400000003,745.6,-2.241376,32.28,0.851,18.0,1424.8,6.007000000000001,2.5,-1.3,4.0,574.9,563.2,0
1033,360.8,1005.19,2.9,137.8,10.179,644.5,24.9,6.007000000000001,63.7,0.53,55.3,1.0,260.2,2.069,237.59700299999997,745.3,-2.071566,32.29,0.8340000000000001,17.9,1425.1,6.007000000000001,2.4,-2.0,4.0,574.8,563.1,0
1034,360.7,1007.14,2.89,137.8,10.179,643.2,24.9,6.007000000000001,62.4,0.531,55.0,1.0,260.2,2.069,238.2799,749.5,-2.12583,32.29,0.86,17.9,1427.7,6.007000000000001,2.5,-1.9,4.0,574.9,563.1,0
1035,360.4,1002.14,2.88,138.3,10.179,642.4,24.8,6.007000000000001,62.8,0.531,55.0,1.0,260.2,1.902,237.98446,751.1,-2.11,32.38,0.884,17.9,1429.5,6.007000000000001,2.5,-2.9,4.0,574.8,563.1,0
1036,360.1,1003.79,2.9,138.4,10.179,643.1,25.0,6.007000000000001,69.0,0.53,55.2,1.0,260.2,2.053,236.23438199999998,751.2,-2.143936,32.31,0.8340000000000001,18.0,1427.1,6.007000000000001,2.6,-2.0,4.0,574.9,563.1,0
1037,360.4,1005.81,2.9,138.3,10.179,645.0,25.3,6.007000000000001,66.6,0.53,55.3,1.0,260.2,2.069,238.513082,752.3,-2.176406,32.27,0.8340000000000001,18.0,1425.9,6.007000000000001,2.6,-1.5,4.0,574.8,563.1,0
1038,360.2,1007.38,2.9,138.7,10.179,645.1,25.5,6.007000000000001,66.4,0.531,55.1,1.0,260.2,2.053,236.94836800000002,751.6,-2.128771,32.29,0.818,18.0,1430.2,0.36700000000000005,2.4,-0.5,4.0,574.8,563.1,0
1039,360.2,998.93,2.89,138.6,10.179,644.6,25.1,6.007000000000001,70.4,0.53,55.2,1.0,260.2,2.069,238.97011600000002,753.6,-2.123847,31.96,0.868,18.0,1425.7,0.033,2.4,-1.5,4.0,574.8,563.1,0
1040,360.2,1008.81,2.89,138.6,10.179,645.6,25.4,6.007000000000001,67.6,0.531,55.1,1.0,259.6,1.903,237.84622799999997,752.8,-2.196787,31.91,0.851,18.1,1429.7,0.017,2.5,-0.6,4.0,574.8,563.1,0
1041,360.1,1012.16,2.89,138.6,10.179,648.6,25.4,6.007000000000001,72.4,0.531,55.0,1.0,259.6,2.069,236.353868,752.1,-2.2192819999999998,31.71,0.851,18.1,1430.7,6.007000000000001,2.5,-0.6,4.0,574.8,563.1,0
1042,360.1,1003.34,2.88,138.8,10.179,644.0,25.5,6.007000000000001,73.3,0.53,55.3,1.0,259.6,2.053,237.41735400000002,753.2,-2.075959,31.88,0.851,18.1,1427.5,6.007000000000001,2.5,-1.4,4.0,574.8,563.1,0
1043,360.3,1006.71,2.89,138.8,10.179,645.3,25.4,6.007000000000001,74.1,0.53,55.3,1.0,259.6,2.053,239.48923,754.5,-2.098549,31.86,0.8009999999999999,18.2,1426.3,6.007000000000001,2.4,-1.2,4.0,574.8,563.2,0
1044,360.1,1007.62,2.86,138.8,10.179,644.5,25.5,6.007000000000001,74.2,0.53,55.2,1.0,259.6,2.069,239.60690699999998,751.5,-2.11065,32.07,0.851,18.1,1427.1,6.007000000000001,2.6,-1.9,4.0,574.8,563.2,0
1045,360.6,1009.11,2.89,138.7,10.179,644.9,25.3,6.007000000000001,74.4,0.53,55.0,1.0,259.6,2.036,240.67865099999997,754.3,-2.0995060000000003,31.89,0.851,18.1,1426.1,6.007000000000001,2.4,-1.4,4.0,574.8,563.1,0
1046,360.9,1006.74,2.89,138.5,10.179,645.2,25.2,6.007000000000001,74.4,0.529,55.2,1.0,259.6,2.069,243.239396,750.7,-2.175541,31.89,0.884,18.1,1420.8,6.007000000000001,2.6,-1.8,4.0,574.8,563.1,0
1047,360.0,1013.34,2.9,138.2,10.179,645.5,25.1,6.007000000000001,74.4,0.529,55.2,1.0,259.6,2.069,242.48387599999998,749.9,-2.157428,31.89,0.784,18.1,1420.0,0.0,2.5,0.0,4.0,574.8,563.1,0
1048,360.4,1020.53,2.9,138.1,10.179,645.3,24.5,6.007000000000001,74.4,0.529,55.0,1.0,259.6,1.886,247.763348,750.3,-1.327797,31.89,0.851,18.1,1415.7,0.0,2.4,0.0,4.0,574.8,563.1,0
1049,360.3,1015.6,2.91,137.9,10.179,644.6,24.7,6.007000000000001,74.4,0.528,55.2,1.0,259.6,2.069,246.08930099999998,749.2,-2.1637459999999997,31.89,0.884,18.1,1413.6,6.007000000000001,2.5,-0.2,4.0,574.7,563.1,0
1050,360.2,1008.01,2.89,137.6,10.179,642.9,24.4,6.007000000000001,74.4,0.528,55.2,1.0,259.6,2.069,246.11872000000002,747.4,-2.143052,31.89,0.868,18.1,1414.3,6.007000000000001,2.6,-1.7,4.0,574.8,563.1,0
1051,360.2,1011.44,2.91,137.6,10.179,642.3,24.5,6.007000000000001,68.4,0.529,55.0,1.0,259.6,1.8530000000000002,247.027259,747.1,-2.119797,32.12,0.868,17.9,1415.4,0.484,2.5,-0.9,4.0,574.8,563.1,0
1052,360.1,1010.54,2.89,137.0,10.179,643.7,24.6,6.007000000000001,62.4,0.529,55.0,1.0,259.6,1.869,247.337748,746.0,-2.119934,32.35,0.851,17.7,1416.9,6.007000000000001,2.6,-1.8,4.0,574.8,563.1,0
1053,360.2,1010.93,2.89,137.9,10.179,642.1,24.5,6.007000000000001,62.0,0.528,55.2,1.0,259.6,1.886,248.42900299999997,747.7,-1.346465,32.31,0.868,17.7,1413.0,6.007000000000001,2.4,-1.5,4.0,574.8,563.1,0
1054,360.3,1011.21,2.9,137.4,10.179,643.3,24.5,6.007000000000001,60.5,0.528,55.2,1.0,259.6,2.069,248.240879,747.5,-2.1145009999999997,32.38,0.884,17.7,1412.9,0.35,2.4,-0.6,4.0,574.8,563.1,0
1055,360.4,1003.62,2.9,137.7,10.179,642.0,24.3,6.007000000000001,61.7,0.528,55.1,1.0,259.6,1.869,246.95668199999997,748.3,-2.137634,32.27,0.9179999999999999,17.6,1414.5,6.007000000000001,2.5,-3.3,4.0,574.8,563.2,0
1056,360.2,1000.34,2.9,137.6,10.179,639.2,23.9,6.007000000000001,62.1,0.528,55.1,1.0,259.6,2.069,245.673725,746.6,-2.106964,32.38,0.851,17.6,1412.4,6.007000000000001,2.4,-3.0,4.0,574.8,563.1,0
1057,360.4,1002.35,2.89,137.7,10.179,640.5,24.4,6.007000000000001,62.2,0.528,55.1,1.0,259.6,1.869,246.15063500000002,747.4,-2.079406,32.27,0.868,17.5,1414.0,0.11699999999999999,2.5,-0.9,4.0,574.8,563.1,0
1058,360.2,1007.07,2.9,137.4,10.179,643.2,24.5,6.007000000000001,62.6,0.528,55.3,1.0,259.6,2.069,244.06968799999999,746.0,-2.076085,32.37,0.8340000000000001,17.5,1416.2,6.007000000000001,2.6,-1.9,4.0,574.8,563.1,0
1059,360.4,1008.09,2.89,137.5,10.179,644.0,24.7,6.007000000000001,232.5,0.528,55.2,1.0,259.6,2.069,244.758648,746.6,-2.120557,32.27,0.818,23.3,1416.8,6.007000000000001,2.5,-1.7,4.0,574.8,563.1,0
1060,360.3,1009.37,2.91,137.7,10.179,643.8,24.6,6.007000000000001,267.3,0.529,55.0,1.0,260.2,1.886,244.515148,748.0,-2.1853130000000003,32.52,0.818,23.9,1419.5,6.007000000000001,2.7,-1.7,4.0,574.8,563.1,0
1061,360.3,1009.62,2.89,138.1,10.179,643.3,24.9,6.007000000000001,267.2,0.529,55.0,1.0,260.2,1.886,242.651111,750.1,-2.105876,32.27,0.851,24.5,1421.7,6.007000000000001,2.6,-1.6,4.0,574.8,563.1,0
1062,360.2,1008.9,2.9,138.4,10.179,645.4,24.9,6.007000000000001,267.9,0.529,55.0,1.0,260.2,1.886,241.92183300000002,752.3,-2.15119,32.36,0.818,25.0,1422.5,6.007000000000001,2.4,-1.3,4.0,574.7,563.2,0
1063,360.4,1012.86,2.9,138.5,10.179,644.8,24.9,6.007000000000001,267.9,0.529,55.1,1.0,260.2,1.886,240.873009,752.9,-2.120547,32.29,0.851,25.1,1422.7,0.017,2.5,0.0,4.0,574.8,563.1,0
1064,360.3,1013.73,2.89,138.8,10.179,647.4,25.4,6.007000000000001,267.4,0.529,55.2,1.0,260.2,2.069,240.73761000000002,753.1,-2.222439,32.51,0.8340000000000001,24.9,1423.6,0.017,2.5,-0.1,4.0,574.9,563.1,0
1065,360.0,1011.26,2.89,138.6,10.179,647.2,25.1,6.007000000000001,267.0,0.529,55.1,1.0,260.2,2.069,238.832442,752.0,-2.133548,32.26,0.8009999999999999,24.5,1427.0,0.017,2.3,-0.1,4.0,574.8,563.1,0
1066,360.2,1004.47,2.89,138.7,10.179,645.8,25.0,6.007000000000001,267.0,0.529,55.2,1.0,260.2,2.069,239.920916,751.6,-2.171568,32.28,0.8009999999999999,24.0,1423.7,6.007000000000001,2.5,-1.8,4.0,574.8,563.1,0
1067,360.1,1005.92,2.91,138.5,10.179,645.5,25.4,6.007000000000001,267.0,0.529,55.2,1.0,260.2,2.036,238.811808,753.5,-2.155338,32.52,0.884,23.7,1426.3,6.007000000000001,2.6,-1.7,4.0,574.8,563.1,0
1068,360.9,997.78,2.9,137.8,10.179,645.6,24.6,6.007000000000001,266.8,0.529,55.2,1.0,260.2,1.886,240.204061,748.0,-2.046958,32.28,0.9179999999999999,23.4,1424.6,6.007000000000001,2.6,-1.7,4.0,575.0,563.1,0
1069,362.0,996.6,2.91,136.2,10.179,644.2,23.6,6.007000000000001,267.2,0.529,55.1,1.0,260.2,1.886,236.963969,737.0,-2.139891,32.47,0.818,23.2,1422.5,6.007000000000001,2.5,-1.3,4.0,575.1,563.2,0
1070,361.8,991.81,2.91,135.8,10.179,643.4,23.2,6.007000000000001,267.0,0.529,55.0,1.0,260.2,1.869,238.04083599999998,732.7,-2.077919,32.58,0.868,22.8,1420.3,6.007000000000001,2.4,-2.5,4.0,574.8,563.1,0
1071,362.0,994.93,2.9,135.2,10.179,644.1,23.2,6.007000000000001,267.0,0.529,55.2,1.0,260.2,2.069,234.961802,731.4,-2.2372,32.58,0.868,22.8,1420.7,6.007000000000001,2.5,-0.6,4.0,574.8,563.1,0
1076,372.7,1675.1,2.98,132.8,11.319,660.4,10.4,5.49,266.7,0.669,39.9,1.1,260.2,1.8019999999999998,247.86032400000002,763.5,-1.378676,32.65,0.968,22.0,1393.1,0.317,2.6,-0.5,4.0,574.8,563.1,1
1077,372.3,1680.33,2.99,132.3,11.329,659.7,10.5,5.357,266.8,0.669,40.1,1.1,260.2,1.8019999999999998,246.16898799999998,760.9,-1.4372049999999998,32.27,0.9640000000000001,22.0,1395.0,0.0,2.6,0.0,4.0,574.8,563.2,1
1078,372.5,1669.4,2.97,131.6,11.319,658.2,9.9,5.44,266.5,0.669,40.1,1.1,260.2,1.819,244.413942,756.8,-1.512153,32.3,1.018,22.1,1394.7,0.0,2.8,0.0,4.0,574.9,563.1,1
1079,372.7,1669.31,2.98,131.5,11.319,660.3,10.0,5.422999999999999,266.9,0.669,40.0,1.1,260.2,1.818,244.655554,755.4,-1.4632040000000002,32.45,1.0,22.0,1396.2,0.434,2.7,-0.7,4.0,574.9,563.1,1
1080,372.8,1670.68,2.98,131.1,11.319,658.6,9.7,5.457000000000001,266.9,0.669,40.1,1.1,260.2,1.8359999999999999,242.453097,752.5,-1.446585,32.3,1.033,22.0,1396.3,0.41700000000000004,2.7,-0.7,4.0,574.8,563.1,1
1081,372.9,1677.0,2.97,131.3,11.319,658.3,9.7,5.39,266.8,0.669,40.0,1.1,260.2,1.819,245.11453500000002,753.4,-1.372619,32.3,0.968,21.9,1394.1,0.0,2.8,0.0,4.0,574.8,563.1,1
1082,372.7,1670.64,2.98,130.9,11.319,659.1,9.6,5.422999999999999,266.8,0.669,39.9,1.1,260.2,1.819,245.244912,751.2,-0.6036520000000001,32.3,1.051,21.9,1393.0,0.0,2.9,0.0,4.0,574.8,563.1,1
1083,373.2,1670.8,2.99,130.9,11.319,657.9,9.5,5.6739999999999995,266.8,0.669,39.9,1.1,260.2,1.818,244.390146,750.7,-1.312781,32.3,1.003,21.9,1394.3,0.501,2.8,-0.7,4.0,574.9,563.1,1
1084,373.0,1670.65,2.98,130.6,11.319,655.5,9.4,5.54,266.8,0.669,39.9,1.1,260.2,1.8019999999999998,246.64222900000001,749.4,-1.354486,32.3,1.018,21.9,1391.5,6.425,2.9,-0.7,4.0,574.8,563.1,1
1085,372.8,1671.48,2.97,130.3,11.319,658.1,9.7,5.69,266.8,0.669,40.1,1.1,260.2,1.819,241.624057,747.5,-1.37501,32.3,1.018,21.9,1396.3,0.083,2.6,0.0,4.0,574.8,563.1,1
1086,373.1,1668.43,2.97,130.5,11.319,657.9,9.6,5.69,266.8,0.669,40.1,1.1,260.2,1.819,241.80504399999998,748.1,-1.294167,32.3,0.934,21.9,1395.5,0.23399999999999999,2.7,-0.1,4.0,574.8,563.0,1
1087,373.2,1671.84,2.97,130.3,11.319,655.8,9.5,5.59,266.8,0.669,40.0,1.1,260.2,1.8019999999999998,246.09004700000003,747.8,-0.493339,32.3,1.051,21.9,1391.8,0.501,2.5,-0.6,4.0,574.9,563.1,1
1088,373.0,1665.96,2.98,130.2,11.319,654.2,9.1,5.724,266.8,0.6679999999999999,40.2,1.1,260.2,1.8359999999999999,241.535802,746.7,-1.3730719999999998,32.3,1.001,21.9,1392.6,0.3,2.8,-0.7,4.0,574.9,563.0,1
1089,373.0,1668.23,2.98,130.6,11.319,655.5,9.2,5.657,266.9,0.669,39.9,1.1,260.2,1.8019999999999998,245.611731,748.0,-1.3300049999999999,32.09,0.986,22.3,1391.3,0.067,2.8,-1.0,4.0,574.9,563.1,1
1090,373.4,1672.5,2.97,130.1,10.739,655.8,9.4,5.357,266.7,0.669,40.1,1.1,260.2,1.8019999999999998,242.96950499999997,746.4,-1.360362,32.35,1.051,22.3,1393.5,0.0,2.7,0.0,4.0,575.0,563.2,1
1091,373.6,1666.41,2.97,130.3,10.739,652.6,9.4,5.74,266.7,0.6679999999999999,40.1,1.1,260.2,1.819,244.254719,747.5,-1.362249,31.99,0.99,22.3,1390.7,0.451,2.6,-0.6,4.0,574.9,563.1,1
1092,373.1,1670.52,2.97,130.3,10.749,655.3,9.2,5.6739999999999995,266.8,0.669,40.0,1.1,260.2,1.819,243.5232,746.6,-0.54855,32.29,1.051,22.3,1391.9,0.033,2.8,-0.5,4.0,574.9,563.1,1
1093,373.2,1668.01,2.97,130.4,10.739,655.6,9.3,5.04,266.6,0.669,40.0,1.1,260.2,1.8019999999999998,245.762961,747.9,-1.3294860000000002,32.36,1.051,22.3,1390.0,0.017,2.7,-1.2,4.0,574.9,563.2,1
1094,373.0,1671.38,2.99,130.6,11.319,653.2,9.0,5.74,266.6,0.0,39.9,1.1,260.2,1.8019999999999998,246.867896,748.4,-1.280943,32.35,1.035,22.2,1387.2,0.534,2.7,-0.5,4.0,574.9,563.1,1
1095,373.7,1668.33,2.99,130.5,11.319,650.8,9.0,5.74,266.6,0.6679999999999999,40.1,1.1,260.2,1.819,248.120432,748.7,-1.3289520000000001,32.35,0.9840000000000001,22.2,1383.7,0.433,2.9,-0.6,4.0,574.9,563.1,1
1096,373.3,1676.74,2.96,130.3,11.319,652.1,9.0,5.957000000000001,266.6,0.669,39.9,1.1,260.2,1.8019999999999998,251.089831,747.8,-1.2325840000000001,32.35,1.001,22.2,1382.7,0.017,2.7,-1.1,4.0,574.9,563.2,1
1097,373.5,1669.13,2.97,130.0,11.319,647.7,9.1,5.9239999999999995,266.6,0.6679999999999999,40.2,1.1,260.2,1.8359999999999999,251.254483,746.6,-1.140966,32.35,1.018,22.2,1379.1,0.017,2.7,-1.1,4.0,574.9,563.1,1
1098,373.4,1678.17,2.98,130.1,11.319,649.8,9.1,5.9239999999999995,266.6,0.669,40.0,1.1,260.2,1.8019999999999998,252.53374900000003,747.2,-1.230359,32.35,1.035,22.2,1378.3,0.534,2.8,-0.2,4.0,574.9,563.1,1
1099,373.1,1671.82,2.98,130.6,11.319,647.9,8.7,5.807,266.6,0.6679999999999999,40.1,1.1,260.2,1.818,252.55106800000001,748.5,-1.205429,32.35,0.905,22.2,1376.2,6.425,2.9,-0.9,4.0,574.9,563.2,1
1100,373.0,1674.53,2.99,130.3,11.319,647.6,8.8,5.6739999999999995,266.6,0.6679999999999999,40.2,1.1,260.2,1.818,251.31579700000003,747.8,-1.270116,32.35,1.068,22.2,1376.0,0.0,2.8,0.0,4.0,574.9,563.1,1
1101,373.1,1681.72,2.97,130.3,11.319,649.8,8.8,5.6739999999999995,266.6,0.669,40.0,1.1,260.2,1.8019999999999998,254.37249100000002,747.4,-1.23312,32.35,0.972,22.2,1374.8,0.0,2.6,0.0,4.0,574.9,563.1,1
1102,372.9,1674.28,2.97,130.0,10.739,649.2,8.8,5.64,266.4,0.669,40.0,1.1,260.2,1.8019999999999998,252.37604199999998,746.6,-1.2667540000000002,32.5,0.968,22.1,1376.2,0.434,2.9,-0.7,4.0,574.9,563.1,1
1103,373.3,1674.21,2.97,130.5,10.739,649.5,8.6,5.891,266.4,0.669,39.9,1.1,260.2,1.8019999999999998,254.607015,748.6,-1.236024,32.5,1.001,22.1,1375.0,6.4079999999999995,2.9,-0.7,4.0,574.9,563.1,1
1104,372.9,1670.09,2.99,130.1,10.739,648.8,8.6,5.64,266.4,0.669,39.9,1.1,260.2,1.818,252.82532799999998,746.5,-1.238392,32.4,1.018,22.0,1375.6,0.16699999999999998,2.7,-1.1,4.0,574.9,563.1,1
1105,373.0,1674.45,2.99,130.3,10.739,648.8,8.9,6.007000000000001,266.5,0.669,40.0,1.1,260.2,1.8019999999999998,254.211112,747.4,-1.246063,32.48,0.985,22.2,1375.9,6.441,2.8,-0.1,4.0,574.9,563.1,1
1106,373.2,1673.02,2.97,130.0,10.739,650.6,9.0,5.807,265.8,0.669,40.0,1.1,260.2,1.818,249.652978,745.8,-1.284781,32.63,0.968,22.3,1380.5,0.434,2.6,-0.6,4.0,574.9,563.1,1
1107,373.0,1671.54,2.98,129.5,10.739,651.7,9.1,5.657,266.6,0.669,40.1,1.1,260.2,1.8019999999999998,249.54319500000003,743.8,-1.3095,32.53,0.934,22.4,1383.1,0.41700000000000004,2.9,-0.6,4.0,575.0,563.1,1
1108,373.1,1676.4,2.97,129.7,11.319,651.9,9.4,5.69,266.7,0.669,40.1,1.1,260.2,1.8019999999999998,246.860227,744.2,-1.325275,32.48,0.968,22.4,1385.8,0.0,2.7,0.0,4.0,574.9,563.1,1
1109,373.6,1673.06,2.99,130.0,11.319,653.2,9.1,5.273,266.8,0.67,39.9,1.1,260.2,1.8019999999999998,247.49882200000002,745.2,-1.345713,32.41,1.068,22.5,1386.9,0.017,2.8,-0.2,4.0,575.0,563.2,1
1110,373.2,1672.12,2.98,129.9,11.319,652.9,9.0,5.624,266.8,0.669,40.2,1.1,260.2,1.819,246.738269,745.1,-1.371184,32.41,0.934,22.5,1386.1,0.484,2.8,-0.7,4.0,574.8,563.1,1
